CUS_CUST_ID,semana,processo,cdu,solucao,qtd
2294642870,Pre_01-16Mar,Reputación,Reclamos,Auto: Impacto reclamos - Reclamo revisado y no se puede excluir,1
2294642870,Pre_01-16Mar,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación porque vendedor no ofrece soporte y mantenemos impacto,1
2294642870,Pre_01-16Mar,Post Compra Funcionalidades Vendedor,Mediación abierta,Mediación abierta - Dudas sobre la devolución,1
2294642870,Pre_01-16Mar,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación por producto incompleto y mantenemos impacto,1
2294642870,S1_17-23Mar,Reputación,Reclamos,"Auto: Criterio reclamos - No afecta a la reputación, compró por error",1
2294642870,S1_17-23Mar,Reputación ME,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),1
2294642870,S1_17-23Mar,Post Compra Funcionalidades Vendedor,Costos de devolución,Costos -  No cobramos costo de envío en esta devolución,1
2294642870,S1_17-23Mar,Reputación ME,HT - Ventas,Reputación ME Ventas: Envío no afecta al HT,1
2294642870,S1_17-23Mar,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones - Fuera de plazo de reclamo (V),1
2294642870,S2_24-30Mar,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - Excluimos,7
2294642870,S2_24-30Mar,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación y excluimos,4
2294642870,S2_24-30Mar,Post Compra Funcionalidades Vendedor,Mediación abierta,Mediación abierta - Consulta por reputación,2
2294642870,S2_24-30Mar,Reputación,Reclamos,Analizamos reputación - Reclamo revisado,2
2294642870,S2_24-30Mar,Reputación,Análisis masivo de ventas,Gestión masiva - Derivamos a offline,2
2294642870,S2_24-30Mar,Reversa,Quiere reclamar por un producto ya devuelto,Devolución entregada: cubrimos al vendedor,1
2294642870,S2_24-30Mar,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones - Fuera de plazo de reclamo (V),1
2294642870,S2_24-30Mar,Reputación,Consultas informativas de Reputación,Criterios reputación - Cómo ser Tienda Oficial,1
2294642870,S2_24-30Mar,Reputación,Reclamos,Auto: Criterio reclamos - No afecta a la reputación por arrepentimiento del comprador,1
2294642870,S2_24-30Mar,Reputación,Cancelaciones,Analizamos reputación - Cancelación no afecta la reputación,1
2294642870,S2_24-30Mar,Reputación ME,HT - Ventas,Reputación ME Ventas: Envío no afecta al HT,1
2294642870,S2_24-30Mar,Reputación,Consultas informativas de Reputación,Criterios reputación - Cómo funciona la reputación,1
2294642870,S3_31Mar-06Abr,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación y excluimos,7
2294642870,S3_31Mar-06Abr,Reputación,Reclamos,Analizamos reputación - Reclamo no afecta la reputación,2
2294642870,S3_31Mar-06Abr,Reputación,Reclamos,Analizamos reputación - Reclamo revisado,2
2294642870,S3_31Mar-06Abr,Despacho Ventas y Publicaciones,Bugs,(sem solucao),1
2294642870,S3_31Mar-06Abr,Reputación,Consultas informativas de Reputación,Recovery Sellers - Cómo funciona el beneficio,1
2294642870,S3_31Mar-06Abr,Reputación,Bugs,(sem solucao),1
2294642870,S3_31Mar-06Abr,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - Excluimos,1
2294642870,S3_31Mar-06Abr,Reputación,Análisis masivo de ventas,Gestión masiva - Derivamos a offline,1
2294642870,S3_31Mar-06Abr,Reputación,Consultas informativas de Reputación,Criterios reputación - Cómo ver el motivo del reclamo/devolución,1
2294642870,S3_31Mar-06Abr,Reputación,Reclamos,Auto: Impacto reclamos - Venta no impacta porque ya fue excluida en otro caso,1
2294642870,S4_07-13Abr,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - No excluimos,4
2294642870,S4_07-13Abr,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación y excluimos,3
2294642870,S4_07-13Abr,Reputación ME,Soporte MeLi,Soporte MeLi - Información sobre eventos o sobre la empresa,1
2294642870,S4_07-13Abr,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación por producto diferente y mantenemos impacto,1
2294642870,S4_07-13Abr,Reputación,Bugs,(sem solucao),1
2294642870,S4_07-13Abr,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Cross Docking - Excluimos,1
2294642870,S5_14-16Abr,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - No excluimos,2
2294642870,S5_14-16Abr,Reputación ME,Bugs,Gestión Manual - Problema Resuelto,1
2358605416,Pre_01-16Mar,Viaje del paquete - Vendedor,Tiene dudas sobre el estado del envio,Envío confiscado - debe contactarse con organismo (V),25
2358605416,Pre_01-16Mar,Despacho Ventas y Publicaciones,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),11
2358605416,Pre_01-16Mar,Post Compra Funcionalidades Vendedor,Costos de devolución,Costos - Costo de devolución cobrado al vendedor,9
2358605416,Pre_01-16Mar,Post Compra Funcionalidades Vendedor,Mediación cerrada,Mediación cerrada - Pedimos revisión de la mediación,6
2358605416,Pre_01-16Mar,Viaje del paquete - Vendedor,Tiene dudas sobre el estado del envio,Envío cancelado - informamos motivo al vendedor,5
2358605416,Pre_01-16Mar,Viaje del paquete - Vendedor,Bugs,General Contactos - Solicitud de datos y/o ampliación de consulta,4
2358605416,Pre_01-16Mar,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación por producto defectuoso y mantenemos impacto,4
2358605416,Pre_01-16Mar,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones: Dudas Reversa: Número de devolución - Disponible en el detalle de la venta (V),3
2358605416,Pre_01-16Mar,Post Compra Funcionalidades Vendedor,Bugs,(sem solucao),1
2358605416,S1_17-23Mar,Viaje del paquete - Vendedor,Tiene dudas sobre el estado del envio,Envío confiscado - debe contactarse con organismo (V),8
2358605416,S1_17-23Mar,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación por producto defectuoso y mantenemos impacto,4
2358605416,S1_17-23Mar,Post Compra Funcionalidades Vendedor,Costos de devolución,Costos - Costo de devolución cobrado al vendedor,3
2358605416,S1_17-23Mar,Post Compra Funcionalidades Vendedor,Mediación cerrada,Mediación cerrada - Pedimos revisión de la mediación,2
2358605416,S1_17-23Mar,Post Compra Funcionalidades Vendedor,Bugs,(sem solucao),1
2358605416,S1_17-23Mar,Despacho Ventas y Publicaciones,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),1
2358605416,S1_17-23Mar,Viaje del paquete - Vendedor,Bugs,General Contactos - Solicitud de datos y/o ampliación de consulta,1
2358605416,S2_24-30Mar,Viaje del paquete - Vendedor,Tiene dudas sobre el estado del envio,Envío confiscado - debe contactarse con organismo (V),12
2358605416,S2_24-30Mar,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación por producto defectuoso y mantenemos impacto,5
2358605416,S2_24-30Mar,Reversa,Quiere saber el motivo de inicio de la devolución,Devoluciones: informamos motivo - no bonificamos,4
2358605416,S2_24-30Mar,Viaje del paquete - Vendedor,Generales,Pedido de datos - Solicitamos datos para gestión,4
2358605416,S2_24-30Mar,Post Compra Funcionalidades Vendedor,Mediación cerrada,Mediación cerrada - Pedimos revisión de la mediación,4
2358605416,S2_24-30Mar,Viaje del paquete - Vendedor,Bugs,General Contactos - Solicitud de datos y/o ampliación de consulta,2
2358605416,S3_31Mar-06Abr,Reversa,Quiere consultar por una devolución en camino,Devolución demorada: pasaron 60 días - no bonificamos,7
2358605416,S3_31Mar-06Abr,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación por producto defectuoso y mantenemos impacto,4
2358605416,S3_31Mar-06Abr,Viaje del paquete - Vendedor,Generales,Pedido de datos - Solicitamos datos para gestión,4
2358605416,S3_31Mar-06Abr,Viaje del paquete - Vendedor,Tiene dudas sobre el estado del envio,Envío confiscado - debe contactarse con organismo (V),3
2358605416,S4_07-13Abr,Despacho Ventas y Publicaciones,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),6
2358605416,S4_07-13Abr,Viaje del paquete - Vendedor,Generales,Pedido de datos - Solicitamos datos para gestión,5
2358605416,S4_07-13Abr,Reversa,Quiere saber el motivo de inicio de la devolución,Devoluciones: informamos motivo - no bonificamos,4
2358605416,S4_07-13Abr,Reversa,Quiere consultar por una devolución en camino,En devolución: dentro de la promesa de entrega,2
2358605416,S4_07-13Abr,Viaje del paquete - Vendedor,Tiene dudas sobre el estado del envio,Envío confiscado - debe contactarse con organismo (V),2
2358605416,S4_07-13Abr,Reversa,Quiere consultar por una devolución en camino,Devolución demorada: pasaron 60 días - no bonificamos,1
2358605416,S4_07-13Abr,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación por producto defectuoso y mantenemos impacto,1
2358605416,S5_14-16Abr,Reversa,Quiere consultar por una devolución en camino,En devolución: dentro de la promesa de entrega,3
2358605416,S5_14-16Abr,Reversa,Quiere consultar por una devolución en camino,Devolución demorada: pasaron 60 días - no bonificamos,2
2358605416,S5_14-16Abr,Post Compra Funcionalidades Vendedor,Mediación cerrada,Mediación cerrada - Pedimos revisión de la mediación,1
2358605416,S5_14-16Abr,Reversa,Quiere saber el motivo de inicio de la devolución,Devoluciones: informamos motivo - no bonificamos,1
2358605416,S5_14-16Abr,Despacho Ventas y Publicaciones,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),1
2590237123,Pre_01-16Mar,Reputación ME,Bugs,Reputación ME Ventas: Vendedor newbie - Excluimos,1
2590237123,S1_17-23Mar,PR - Propiedad intelectual,Rollback,Propiedad Intelectual - Quitamos la moderación para reactivar la publicación (Rollback),8
2590237123,S1_17-23Mar,PR - Propiedad intelectual,Fakes,Propiedad Intelectual - Publicación inactiva por infringir políticas de productos falsificados (Fakes),7
2590237123,S1_17-23Mar,PR - Propiedad intelectual,Publicación activa,Consultas generales - La publicación se encuentra activa,4
2590237123,S1_17-23Mar,PR - Propiedad intelectual,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),4
2590237123,S1_17-23Mar,PR - Propiedad intelectual,Fakes,Propiedad Intelectual - Aprobamos factura y reactivamos la publicación,2
2590237123,S1_17-23Mar,PR - Propiedad intelectual,Bugs,General Bugs - Esperando resolución de caso/bug (recontacto),2
2590237123,S1_17-23Mar,Gestión de Publicación,Modificar,Modificar - Estado de la publicación y cómo cambiarlo,2
2590237123,S1_17-23Mar,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación y excluimos,1
2590237123,S1_17-23Mar,PR - Técnica prohibida,Publicación activa,Consultas generales - La publicación se encuentra activa,1
2590237123,S1_17-23Mar,PR - Propiedad intelectual,Publicaciones Revisadas,"Propiedad Intelectual - Publicación revisada, mantenemos la baja",1
2590237123,S1_17-23Mar,PR - Propiedad intelectual,Recontacto post derivacion a PF,Recontacto - Usuario no concuerda con nuestra respuesta,1
2590237123,S1_17-23Mar,PR - Propiedad intelectual,Usuario Restringido,Usuario restringido - Suspensión temporal de la cuenta,1
2590237123,S1_17-23Mar,PR - Propiedad intelectual,Fakes,Propiedad intelectual - Factura inválida,1
2590237123,S1_17-23Mar,PR - Técnica prohibida,Rollback,Técnica prohibida - Rollback (reactivamos publicación),1
2590237123,S1_17-23Mar,PR - Propiedad intelectual,Held,Publicación pausada - Revisión HELD,1
2590237123,S1_17-23Mar,PR - Propiedad intelectual,Fakes,Propiedad Intelectual - Publicación en revisión por producto de dominio sensible,1
2590237123,S1_17-23Mar,PR - Propiedad intelectual,Fakes,Propiedad Intelectual - Debe editar la publicación por mención incorrecta a marca reconocida (Fakes),1
2590237123,S1_17-23Mar,Reputación ME,Bugs,Reputación ME Ventas: Vendedor newbie - Excluimos,1
2590237123,S2_24-30Mar,Reputación,Reclamos,Analizamos reputación - Reclamo revisado,9
2590237123,S2_24-30Mar,PR - Propiedad intelectual,Fakes,Propiedad Intelectual - Publicación inactiva por infringir políticas de productos falsificados (Fakes),8
2590237123,S2_24-30Mar,PR - Propiedad intelectual,Fakes,"Propiedad Intelectual - Publicación moderada por reseñas, mensajes y/o reclamos de producto falso (Fakes)",6
2590237123,S2_24-30Mar,Post Compra Funcionalidades Vendedor,Mediación abierta,Mediación abierta - Consulta por reputación,5
2590237123,S2_24-30Mar,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación y excluimos,3
2590237123,S2_24-30Mar,PR - Propiedad intelectual,Publicaciones Revisadas,"Propiedad Intelectual - Publicación revisada, mantenemos la baja",2
2590237123,S2_24-30Mar,Asignación del Contáctanos - Prustomer,Generales,[Auto] Acknowledgment,2
2590237123,S2_24-30Mar,Post Compra Funcionalidades Vendedor,Mediación abierta,Hay una MED abierta,2
2590237123,S2_24-30Mar,Reputación,Generales,Consulta derivada - Pendiente de respuesta por equipo responsable,2
2590237123,S2_24-30Mar,PR - Propiedad intelectual,Usuario Restringido,"Strike 1 - No aplicamos rollback, warning (seller judge)",2
2590237123,S2_24-30Mar,PR - Propiedad intelectual,Fakes,Propiedad Intelectual - Aprobamos factura y reactivamos la publicación,2
2590237123,S2_24-30Mar,PR - Propiedad intelectual,Recontacto post derivacion a PF,Recontacto - Usuario no concuerda con nuestra respuesta,1
2590237123,S2_24-30Mar,PR - Propiedad intelectual,Publicación activa,Consultas generales - La publicación se encuentra activa,1
2590237123,S2_24-30Mar,Post Compra Funcionalidades Vendedor,Verdi MED,Mediación abierta con IA - Vendedor en desacuerdo con culpabilidad,1
2590237123,S2_24-30Mar,PR - Técnica prohibida,Rollback,Técnica prohibida - Rollback (reactivamos publicación),1
2590237123,S2_24-30Mar,Reputación,Cancelaciones,Analizamos reputación - Cancelación afecta la reputación y excluimos,1
2590237123,S2_24-30Mar,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones: Dudas Reversa: Número de devolución -  Debe esperar a que se genere (V),1
2590237123,S2_24-30Mar,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación por producto diferente y mantenemos impacto,1
2590237123,S2_24-30Mar,Reversa,Quiere saber el motivo de inicio de la devolución,Devoluciones: informamos motivo - no bonificamos,1
2590237123,S3_31Mar-06Abr,Post Compra Funcionalidades Vendedor,Mediación abierta,Mediación abierta - Consulta por reputación,9
2590237123,S3_31Mar-06Abr,Reputación,Reclamos,Analizamos reputación - Reclamo revisado,5
2590237123,S3_31Mar-06Abr,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación y excluimos,4
2590237123,S3_31Mar-06Abr,PR - Propiedad intelectual,Rollback,Propiedad Intelectual - Quitamos la moderación para reactivar la publicación (Rollback),2
2590237123,S3_31Mar-06Abr,PR - Propiedad intelectual,Fakes,Propiedad intelectual - Pedimos factura (Fakes),2
2590237123,S3_31Mar-06Abr,Reputación,Consultas informativas de Reputación,Criterios reputación - Cómo funciona la reputación,2
2590237123,S3_31Mar-06Abr,PR - Propiedad intelectual,Fakes,Propiedad Intelectual - Publicación inactiva por infringir políticas de productos falsificados (Fakes),2
2590237123,S3_31Mar-06Abr,Post Compra Funcionalidades Vendedor,Mediación abierta,Mediación abierta - Dudas sobre la devolución,2
2590237123,S3_31Mar-06Abr,PR - Propiedad intelectual,Usuario Restringido,Usuario restringido - Suspensión permanente (strike 4),2
2590237123,S3_31Mar-06Abr,Reputación,Reclamos,Analizamos reputación - Reclamo no afecta la reputación,2
2590237123,S3_31Mar-06Abr,PR - Propiedad intelectual,Usuario Restringido,"Strike 1 - No aplicamos rollback, warning (seller judge)",1
2590237123,S3_31Mar-06Abr,Post Compra Funcionalidades Vendedor,Mediación abierta,Mediación abierta con IA - Vendedor desea más fotos o evidencias,1
2590237123,S3_31Mar-06Abr,PR - Técnica prohibida,Rollback,Técnica prohibida - Rollback (reactivamos publicación),1
2590237123,S3_31Mar-06Abr,Despacho Ventas y Publicaciones,Problemas para despachar un paquete/producto,Problemas para despachar: usuario despacha por fuera - pedimos comprobante,1
2590237123,S3_31Mar-06Abr,PR - Técnica prohibida,Evasión,Técnica Prohibida - Evasión precio / relativa al precio,1
2590237123,S3_31Mar-06Abr,PR - Propiedad intelectual,Fakes,Propiedad intelectual - Factura inválida,1
2590237123,S3_31Mar-06Abr,Post Compra Funcionalidades Vendedor,Mediación abierta,Mediación abierta con IA - Vendedor en desacuerdo con culpabilidad,1
2590237123,S3_31Mar-06Abr,Reputación ME,Bugs,Reputación ME Ventas: Vendedor newbie - Excluimos,1
2590237123,S3_31Mar-06Abr,Post Compra Funcionalidades Vendedor,Mediación abierta,Hay una MED abierta,1
2590237123,S3_31Mar-06Abr,PR - Propiedad intelectual,Publicación activa,Consultas generales - La publicación se encuentra activa,1
2590237123,S3_31Mar-06Abr,PR - Propiedad intelectual,Fakes,Propiedad Intelectual - Publicación en revisión por producto de dominio sensible,1
2590237123,S3_31Mar-06Abr,PR - Propiedad intelectual,Fakes,Propiedad Intelectual - Aprobamos factura y reactivamos la publicación,1
2590237123,S4_07-13Abr,Post Compra Funcionalidades Vendedor,Mediación abierta,Mediación abierta - Consulta por reputación,5
2590237123,S4_07-13Abr,Reputación,Reclamos,Analizamos reputación - Reclamo revisado,2
2590237123,S4_07-13Abr,PR - Propiedad intelectual,Publicaciones Revisadas,"Propiedad Intelectual - Publicación revisada, mantenemos la baja",2
2590237123,S4_07-13Abr,Post Compra Funcionalidades Vendedor,Mediación abierta,Hay una MED abierta,1
2590237123,S4_07-13Abr,PR - Propiedad intelectual,Fakes,Propiedad Intelectual - Publicación inactiva por infringir políticas de productos falsificados (Fakes),1
2590237123,S4_07-13Abr,PR - Propiedad intelectual,Fakes,"Propiedad Intelectual - Publicación moderada por reseñas, mensajes y/o reclamos de producto falso (Fakes)",1
2590237123,S4_07-13Abr,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación y excluimos,1
2619999305,Pre_01-16Mar,Post Compra Funcionalidades Vendedor,Generales,Pedido de datos - Solicitamos datos para gestión,4
2619999305,Pre_01-16Mar,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación por producto sin stock y mantenemos impacto,3
2619999305,Pre_01-16Mar,Despacho Ventas y Publicaciones,Problemas para despachar un paquete/producto,Problemas para despachar: usuario despacha por fuera - pedimos comprobante,3
2619999305,Pre_01-16Mar,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones - nueva fecha limite (V),2
2619999305,S1_17-23Mar,Post Compra Funcionalidades Vendedor,Generales,Pedido de datos - Solicitamos datos para gestión,6
2619999305,S1_17-23Mar,Post Compra Funcionalidades Vendedor,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),4
2619999305,S1_17-23Mar,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones - nueva fecha limite (V),4
2619999305,S1_17-23Mar,Reversa,Quiere consultar por una devolución en camino,En devolución: dentro de la promesa de entrega,3
2619999305,S1_17-23Mar,Facturación,Generales Facturación,Facturación - General: Confirmamos operación o duda,3
2619999305,S1_17-23Mar,Post Compra Funcionalidades Vendedor,Verdi MED,Mediación cerrada con IA - Desacuerdo con la resolución,2
2619999305,S1_17-23Mar,Reputación,Reclamos,Analizamos reputación - Reclamo no afecta la reputación,2
2619999305,S2_24-30Mar,Post Compra Funcionalidades Vendedor,Generales,Pedido de datos - Solicitamos datos para gestión,9
2619999305,S2_24-30Mar,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones - nueva fecha limite (V),5
2619999305,S2_24-30Mar,Reversa,Quiere consultar por una devolución en camino,En devolución: dentro de la promesa de entrega,5
2619999305,S2_24-30Mar,Post Compra Funcionalidades Vendedor,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),5
2619999305,S2_24-30Mar,Facturación,Generales Facturación,Facturación - General: Confirmamos operación o duda,4
2619999305,S2_24-30Mar,Post Compra Funcionalidades Vendedor,Verdi MED,Mediación cerrada con IA - Desacuerdo con la resolución,3
2619999305,S2_24-30Mar,Reputación,Reclamos,Analizamos reputación - Reclamo no afecta la reputación,2
2619999305,S2_24-30Mar,Viaje del paquete - Comprador,Necesita que le liberen el dinero,Envío cancelado - información sobre cancelación y reembolso (C),2
2619999305,S2_24-30Mar,Despacho Ventas y Publicaciones,Generales,Pedido de datos - Solicitamos datos para gestión,1
2619999305,S3_31Mar-06Abr,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones: Dudas Reversa: Número de devolución - Disponible en el detalle de la venta (V),5
2619999305,S3_31Mar-06Abr,Post Compra Funcionalidades Vendedor,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),5
2619999305,S3_31Mar-06Abr,Despacho Ventas y Publicaciones,Generales,Pedido de datos - Solicitamos datos para gestión,5
2619999305,S3_31Mar-06Abr,Reputación,Reclamos,Analizamos reputación - Reclamo no afecta la reputación,4
2619999305,S3_31Mar-06Abr,Facturación,Generales Facturación,Facturación - General: Confirmamos operación o duda,3
2619999305,S3_31Mar-06Abr,Viaje del paquete - Comprador,Necesita que le liberen el dinero,Envío cancelado - información sobre cancelación y reembolso (C),3
2619999305,S3_31Mar-06Abr,Post Compra Funcionalidades Vendedor,Verdi MED,Mediación cerrada con IA - Desacuerdo con la resolución,2
2619999305,S3_31Mar-06Abr,Reversa,Quiere consultar por una devolución en camino,En devolución: dentro de la promesa de entrega,2
2619999305,S3_31Mar-06Abr,Post Compra Funcionalidades Vendedor,Generales,Pedido de datos - Solicitamos datos para gestión,2
2619999305,S4_07-13Abr,Viaje del paquete - Comprador,Tiene dudas sobre el estado del envio,Reclama por PNR: indicamos estado del envío,7
2619999305,S4_07-13Abr,Reversa,Quiere consultar por una devolución en camino,En devolución: dentro de la promesa de entrega,6
2619999305,S4_07-13Abr,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones: Dudas Reversa: Número de devolución - Disponible en el detalle de la venta (V),4
2619999305,S4_07-13Abr,Post Compra Funcionalidades Vendedor,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),3
2619999305,S4_07-13Abr,Despacho Ventas y Publicaciones,Generales,Pedido de datos - Solicitamos datos para gestión,3
2619999305,S4_07-13Abr,Reputación,Reclamos,Analizamos reputación - Reclamo no afecta la reputación,2
2619999305,S4_07-13Abr,Post Compra Funcionalidades Vendedor,Generales,Pedido de datos - Solicitamos datos para gestión,2
2619999305,S4_07-13Abr,Facturación,Generales Facturación,Facturación - General: Confirmamos operación o duda,1
2619999305,S4_07-13Abr,Post Compra Funcionalidades Vendedor,Verdi MED,Mediación cerrada con IA - Desacuerdo con la resolución,1
2619999305,S4_07-13Abr,Viaje del paquete - Comprador,Necesita que le liberen el dinero,Envío cancelado - información sobre cancelación y reembolso (C),1
2619999305,S5_14-16Abr,Reversa,Quiere consultar por una devolución en camino,En devolución: dentro de la promesa de entrega,2
2619999305,S5_14-16Abr,Reputación,Reclamos,Analizamos reputación - Reclamo no afecta la reputación,2
2619999305,S5_14-16Abr,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones: Dudas Reversa: Número de devolución - Disponible en el detalle de la venta (V),2
2619999305,S5_14-16Abr,Despacho Ventas y Publicaciones,Generales,Pedido de datos - Solicitamos datos para gestión,2
2619999305,S5_14-16Abr,Viaje del paquete - Comprador,Tiene dudas sobre el estado del envio,Reclama por PNR: indicamos estado del envío,2
2619999305,S5_14-16Abr,Post Compra Funcionalidades Vendedor,Verdi MED,Mediación cerrada con IA - Desacuerdo con la resolución,1
2664352051,Pre_01-16Mar,Reputación,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),23
2664352051,Pre_01-16Mar,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones - Dentro de la promesa de entrega (V),10
2664352051,Pre_01-16Mar,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones: Dudas Reversa: Número de devolución -  Debe esperar a que se genere (V),10
2664352051,Pre_01-16Mar,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones - Fuera de plazo de reclamo (V),9
2664352051,Pre_01-16Mar,Post Compra Funcionalidades Vendedor,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),9
2664352051,Pre_01-16Mar,Post Compra Funcionalidades Vendedor,Devoluciones,"Devoluciones - Recibió devolución fallida, guiamos a cómo reclamar",8
2664352051,Pre_01-16Mar,Viaje del paquete - Vendedor,Tiene dudas sobre el estado del envio,Envío cancelado - informamos motivo al vendedor,7
2664352051,Pre_01-16Mar,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones - Robada/Extraviada (V),7
2664352051,Pre_01-16Mar,Reversa,Quiere consultar por una devolución en camino,En devolución: dentro de la promesa de entrega,6
2664352051,Pre_01-16Mar,Reputación,Bugs,General Contactos - Solicitud de datos y/o ampliación de consulta,6
2664352051,Pre_01-16Mar,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones - No sabe cómo funciona  / tiene dudas con el envío (V),6
2664352051,Pre_01-16Mar,Viaje del paquete - Comprador,Tiene dudas sobre el estado del envio,Envío retenido: debe enviar documentación (C),5
2664352051,Pre_01-16Mar,Despacho Ventas y Publicaciones,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),5
2664352051,Pre_01-16Mar,Post Compra Funcionalidades Vendedor,Bugs,General Contactos - Solicitud de datos y/o ampliación de consulta,4
2664352051,S1_17-23Mar,Reputación,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),8
2664352051,S1_17-23Mar,Reversa,Quiere consultar por una devolución en camino,En devolución: dentro de la promesa de entrega,7
2664352051,S1_17-23Mar,Post Compra Funcionalidades Vendedor,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),6
2664352051,S1_17-23Mar,Reversa,Quiere saber el motivo de inicio de la devolución,Devoluciones: informamos motivo - no bonificamos,6
2664352051,S1_17-23Mar,Reversa,Quiere consultar por una devolución en camino,Devolución: paquete confiscado - debe contactarse con organismo,4
2664352051,S1_17-23Mar,Despacho Ventas y Publicaciones,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),4
2664352051,S1_17-23Mar,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones - Robada/Extraviada (V),4
2664352051,S1_17-23Mar,Viaje del paquete - Comprador,Tiene dudas sobre el estado del envio,Envío retenido: debe enviar documentación (C),3
2664352051,S1_17-23Mar,Reputación,Bugs,General Contactos - Solicitud de datos y/o ampliación de consulta,3
2664352051,S1_17-23Mar,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones - No sabe cómo funciona  / tiene dudas con el envío (V),3
2664352051,S1_17-23Mar,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación y excluimos,2
2664352051,S1_17-23Mar,Post Compra Funcionalidades Vendedor,Bugs,General Contactos - Solicitud de datos y/o ampliación de consulta,1
2664352051,S1_17-23Mar,Post Compra Funcionalidades Vendedor,Devoluciones,"Devoluciones - Recibió devolución fallida, guiamos a cómo reclamar",1
2664352051,S2_24-30Mar,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones: Dudas Reversa: Número de devolución -  Debe esperar a que se genere (V),8
2664352051,S2_24-30Mar,Post Compra Funcionalidades Vendedor,Devoluciones,"Devoluciones - Recibió devolución fallida, guiamos a cómo reclamar",7
2664352051,S2_24-30Mar,Post Compra Funcionalidades Vendedor,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),7
2664352051,S2_24-30Mar,Reversa,Quiere consultar por una devolución en camino,En devolución: dentro de la promesa de entrega,4
2664352051,S2_24-30Mar,Reputación,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),4
2664352051,S2_24-30Mar,Reversa,Quiere saber el motivo de inicio de la devolución,Devoluciones: informamos motivo - no bonificamos,3
2664352051,S2_24-30Mar,Reversa,Quiere consultar por una devolución en camino,Devolución: paquete confiscado - debe contactarse con organismo,3
2664352051,S2_24-30Mar,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones - Dentro de la promesa de entrega (V),3
