case_id,team
451214728,BR_ME_Sellers_Longtail
451117357,BR_ME_Sellers_Longtail
451068741,BR_ME_Sellers_Longtail
451202579,BR_ME_Sellers_Longtail
451195093,BR_ME_Sellers_Longtail
451215066,BR_ME_Sellers_Longtail
451113432,BR_ME_Sellers_Longtail
451054228,BR_ME_Sellers_Longtail
451092889,BR_ME_Sellers_Longtail
451096918,BR_ME_Sellers_Longtail
451383771,BR_ME_Sellers_Longtail
451359140,BR_ME_Sellers_Longtail
451338171,BR_ME_Sellers_Longtail
451457996,BR_ME_Sellers_Longtail
451465224,BR_ME_Sellers_Longtail
451416598,BR_ME_Sellers_Longtail
450738955,BR_ME_Sellers_Longtail
450033238,BR_ME_Sellers_Longtail
450867274,BR_ME_Sellers_Longtail
451160390,BR_ME_Sellers_Longtail
451088134,BR_ME_Sellers_Longtail
451097039,BR_ME_Sellers_Longtail
450136201,BR_ME_Sellers_Longtail
450098001,BR_ME_Sellers_Longtail
450094376,BR_ME_Sellers_Longtail
450738974,BR_ME_Sellers_Longtail
450264891,BR_ME_Sellers_Longtail
451178091,BR_ME_Sellers_Longtail
450445244,BR_ME_Sellers_Longtail
451077790,BR_ME_Sellers_Longtail
450992202,BR_ME_Sellers_Longtail
450627346,BR_ME_Sellers_Longtail
450688875,BR_ME_Sellers_Longtail
450882227,BR_ME_Sellers_Longtail
450881061,BR_ME_Sellers_Longtail
451233133,BR_ME_Sellers_Longtail
451360574,BR_ME_Sellers_Longtail
450608644,BR_ME_Sellers_Longtail
450024648,BR_ME_Sellers_Longtail
450173868,BR_ME_Sellers_Longtail
449112576,BR_Ventas_Sellers_Longtail
449048097,BR_Ventas_Sellers_Longtail
449050775,BR_Ventas_Sellers_Longtail
448627625,BR_Ventas_Sellers_Longtail
448700033,BR_Ventas_Sellers_Longtail
449726862,BR_Ventas_Sellers_Longtail
448848001,BR_Ventas_Sellers_Longtail
448935305,BR_Ventas_Sellers_Longtail
449071115,BR_Ventas_Sellers_Longtail
449221251,BR_Ventas_Sellers_Longtail
449609753,BR_Ventas_Sellers_Longtail
449986824,BR_Ventas_Sellers_Longtail
448646279,BR_Ventas_Sellers_Longtail
448585062,BR_Ventas_Sellers_Longtail
448957478,BR_Ventas_Sellers_Longtail
448956557,BR_Ventas_Sellers_Longtail
449153706,BR_Ventas_Sellers_Longtail
449325810,BR_Ventas_Sellers_Longtail
449111908,BR_Ventas_Sellers_Longtail
449495246,BR_Ventas_Sellers_Longtail
449643835,BR_Ventas_Sellers_Longtail
448655885,BR_Ventas_Sellers_Longtail
